"A","08100DL     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER AMARILLO RENDIMIENTO     ","1400 PAGINAS                       ",0000000000001587.46,"TN221Y              ",000000.64,"0012502634867",0000.10,0000.15,0000.39," ",0000000000001180.28,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","08100DM     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER CIAN ALTO RENDIMIENTO    ","2200 PAGINAS                       ",0000000000003652.39,"TN225C              ",000000.65,"0012502634874",0000.10,0000.15,0000.38," ",0000000000002307.03,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","08100DN     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER MAGENTA ALTO RENDIMIENTO ","2200PAGINAS                        ",0000000000003652.39,"TN225M              ",000000.70,"0012502634881",0000.10,0000.15,0000.39," ",0000000000002307.03,"O","N"," ","N","I-SUPL","SUPL","1010","Y"," ","            ",00000000
"A","08100EM     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA         ","REND 300 PAGINAS                   ",0000000000000222.41,"LC101M              ",000000.05,"0012502635819",0000.09,0000.02,0000.11," ",0000000000000162.15,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100EN     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA AMARILLO        ","DE 300 PAGINAS                     ",0000000000000222.41,"LC101Y              ",000000.14,"0012502635826",0000.05,0000.14,0000.09," ",0000000000000162.15,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100EO     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA NEGRO           ","REND 2400 PAGINAS                  ",0000000000000861.68,"LC109BK             ",000000.05,"0012502635932",0000.13,0000.04,0000.09," ",0000000000000618.03,"O","N"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000000
"A","08100F8     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA CIAN XXL        ","REND 1300 PAGINAS                  ",0000000000000222.07,"LC505C              ",000000.05,"0012502637608",0000.09,0000.02,0000.11," ",0000000000000148.68,"O","Y"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000003
"A","08100F9     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA MAGENTA XXL     ","REND 1300 PAGINAS                  ",0000000000000222.07,"LC505M              ",000000.05,"0012502637615",0000.09,0000.02,0000.11," ",0000000000000148.68,"O","Y"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000003
"A","08100FA     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA AMARILLO XXL    ","REND 1300 PAGINAS                  ",0000000000000222.07,"LC505Y              ",000000.12,"0012502637622",0000.05,0000.14,0000.09," ",0000000000000148.68,"O","Y"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000002
"A","08100FB     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","CARTUCHO TINTA NEGRO XXL       ","REND 2400 PAGINAS                  ",0000000000000222.07,"LC509BK             ",000000.10,"0012502637592",0000.17,0000.02,0000.12," ",0000000000000148.68,"O","Y"," ","N","I-SUPL","INK ","1010","Y"," ","            ",00000002
"A","08100FC     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","UNIDAD DE TAMBOR RENDIMIENTO   ","10.000 PAGINAS                     ",0000000000001385.08,"DR1060              ",000000.40,"0012502635659",0000.11,0000.17,0000.35," ",0000000000000915.56,"O","Y"," ","N","L-SUPL","SUPL","1010","Y"," ","            ",00000012
"A","08100FW     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER NEGRO ALTO RENDIMIENTO   ","4000 PAGINAS                       ",0000000000002526.33,"TN336BK             ",000000.76,"0012502637981",0000.17,0000.12,0000.34," ",0000000000001723.36,"O","N"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000000
"A","08100FY     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER MAGENTA ALTO RENDIMIENTO ","3500 PAGINAS                       ",0000000000002776.55,"TN336M              ",000000.73,"0012502638001",0000.17,0000.13,0000.34," ",0000000000001737.01,"O","Y"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000001
"A","08100FZ     ","0300","BROTHER INTERNATIONAL DE MEXICO    ","TONER AMARILLO ALTO RENDIMIENTO","3500 PAGINAS                       ",0000000000002776.55,"TN336Y              ",000000.75,"0012502638018",0000.34,0000.12,0000.17," ",0000000000001737.01,"O","Y"," ","N","L-SUPL","TONR","1010","Y"," ","            ",00000001
